model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
moment,zero_shot,0.07391154,8.435848,1.4638257,0.978169,0.978169,75348.3,5.064151763916016,0.11784112,37.086708,5.0205793
moment,zero_shot,0.16651379,4.561989,2.850607,1.3868028,1.3868028,815502.9,4.561988830566406,0.33744434,34.23013,4.5853205
moment,zero_shot,0.10458792,7.2784367,1.0570223,0.8619602,0.8619602,45995.36,14.721563339233398,0.25403485,23.670734,4.025629
moment,zero_shot,0.10840155,4.2826643,1.4896638,0.96799314,0.96799314,82525.445,2.2826642990112305,0.29475978,44.447796,5.235387
moment,zero_shot,0.1976973,7.2850404,1.8252131,1.092757,1.092757,339743.38,6.214959621429443,0.5039392,20.323586,3.5211105
moment,zero_shot,0.20186938,8.291977,1.2892759,0.92119944,0.92119944,203304.03,13.708023071289062,0.57247686,20.739824,3.7395782
moment,zero_shot,0.16707367,4.1302605,1.8975828,1.1321651,1.1321651,416470.8,3.869739532470703,0.40035123,26.12085,4.156349
moment,zero_shot,0.13689052,6.864853,2.5095353,1.2720959,1.2720959,525542.5,1.1351470947265625,0.33414498,55.36944,5.763776
moment,zero_shot,0.19882858,5.9916687,1.9873333,1.1384113,1.1384113,1.2128765e+06,2.991668701171875,0.54067516,28.853556,4.299351
moment,zero_shot,0.0561123,4.349097,1.9553324,1.1189343,1.1189343,94501.91,17.65090322494507,0.07456264,50.93537,5.6445856
moment,zero_shot,0.18335707,8.915336,2.289693,1.2185614,1.2185614,1.0803106e+06,4.415335655212402,0.48526928,37.588806,5.003444
moment,zero_shot,0.22534135,5.851499,1.6948661,1.0639694,1.0639694,632648.7,16.14850091934204,0.60766566,20.291548,3.522403
moment,zero_shot,0.09875409,6.3255444,0.9869091,0.7593511,0.7593511,39603.54,15.674455642700195,0.20757352,29.753,4.334197
moment,zero_shot,0.106938794,4.4464726,1.6575868,1.0306549,1.0306549,301218.12,4.446472644805908,0.19239576,27.76168,4.3654847
moment,zero_shot,0.17925219,2.606832,1.3911157,0.9399142,0.9399142,399633.72,2.6068320274353027,0.49706933,25.031982,4.1530066
moment,zero_shot,0.20055819,8.427535,2.031168,1.1442307,1.1442307,931070.44,8.427535057067871,0.46933743,28.148224,4.3193746
moment,zero_shot,0.1743951,5.424617,1.2048705,0.938889,0.938889,264721.75,2.575383186340332,0.45162812,16.377285,3.347104
moment,zero_shot,0.11457257,5.016829,1.5695515,0.9973605,0.9973605,288418.7,5.016829013824463,0.3257597,48.127716,5.28749
moment,zero_shot,0.08406433,6.0919685,1.3282925,0.93175733,0.93175733,149562.45,6.091968536376953,0.14272039,27.210728,4.0773554
moment,zero_shot,0.16377126,8.71326,1.6224053,1.0365226,1.0365226,246747.11,8.71325969696045,0.46217784,30.071178,4.3859916
moment,zero_shot,0.23453496,5.8560805,0.8389772,0.75108135,0.75108135,154292.36,2.1439194679260254,0.59554625,9.654619,2.3702457
moment,zero_shot,0.073054425,2.2724688,1.6295848,1.0284121,1.0284121,142815.38,2.2724688053131104,0.111721106,28.896954,4.2405353
moment,zero_shot,0.2033109,9.925691,1.6705878,1.0671163,1.0671163,908597.94,1.9256906509399414,0.6008122,23.500938,3.8569865
moment,zero_shot,0.08457751,1.7195144,1.8780992,1.0894669,1.0894669,97746.49,1.7195143699645996,0.14240973,42.062943,5.2427883
moment,zero_shot,0.121496156,3.858696,1.5879971,0.99737495,0.99737495,205362.92,4.141304016113281,0.33357388,38.147537,4.8466372
moment,zero_shot,0.21328788,8.602299,1.4827538,0.9869543,0.9869543,647707.4,4.102298736572266,0.6054595,21.604126,3.6117463
moment,zero_shot,0.19859377,1.6029798,1.3582959,0.9642736,0.9642736,416791.62,1.6029797792434692,0.5121677,22.746052,3.8298366
moment,zero_shot,0.08734206,4.689034,1.1554744,0.8595573,0.8595573,52647.59,2.6890339851379395,0.23574741,33.848167,4.7986765
moment,zero_shot,0.24421002,9.52066,2.1011868,1.2058895,1.2058895,1.4004031e+06,9.520660400390625,0.53393066,21.168903,3.5918765
moment,zero_shot,0.093599126,4.7826314,1.0455633,0.8113427,0.8113427,20269.414,17.217368602752686,0.1691382,27.488688,4.0816116
moment,zero_shot,0.280192,3.7515292,1.1182818,0.88939786,0.88939786,252400.5,3.7515292167663574,0.7619389,13.098879,2.8475235
moment,zero_shot,0.13894498,1.9799625,1.2907724,0.91486263,0.91486263,198127.8,2.520037531852722,0.3586767,25.642744,4.2125325
moment,zero_shot,0.06552998,9.694024,1.3981209,0.938242,0.938242,60263.07,5.194024085998535,0.1164055,41.292183,5.237718
moment,zero_shot,0.1906998,6.1188946,0.5185707,0.5867536,0.5867536,55015.17,15.881105422973633,0.52885514,8.205286,2.3239202
moment,zero_shot,0.076965764,1.6556876,1.3748379,0.9456701,0.9456701,111408.484,1.6556875705718994,0.1241526,36.197464,4.8501654
moment,zero_shot,0.10500187,7.47626,1.0246421,0.77513885,0.77513885,83255.125,5.476260185241699,0.24309827,21.919224,3.7597713
moment,zero_shot,0.15966131,6.914603,2.833387,1.3538458,1.3538458,888499.4,2.4146032333374023,0.34167817,51.904068,5.942749
moment,zero_shot,0.13561925,7.5403395,0.9681843,0.7806175,0.7806175,129514.68,7.540339469909668,0.3260179,18.96269,3.38771
moment,zero_shot,0.20716396,3.7458997,1.0972569,0.8706448,0.8706448,135829.84,4.254100322723389,0.56207323,15.145203,3.0361996
moment,zero_shot,0.08190335,4.9941254,1.250126,0.8967173,0.8967173,80188.125,2.9941253662109375,0.19594851,34.222633,4.7191677
moment,zero_shot,0.09148652,7.841148,1.22682,0.8873473,0.8873473,54428.754,0.15885210037231445,0.22793041,35.357018,4.6669903
moment,zero_shot,0.12916322,5.661106,1.1588916,0.8881326,0.8881326,95026.79,16.33889389038086,0.31790593,23.790749,3.9513986
moment,zero_shot,0.20242794,7.1958237,1.9660823,1.1492364,1.1492364,486025.66,6.304176330566406,0.53171456,22.414688,3.7896297
moment,zero_shot,0.09438323,7.3984094,1.3496268,0.92972517,0.92972517,98582.734,7.398409366607666,0.18602324,28.363094,4.245125
moment,zero_shot,0.16492674,6.4670353,1.524446,1.0177143,1.0177143,510638.06,6.467035293579102,0.43839344,20.438713,3.7200942
moment,zero_shot,0.09865667,8.51604,1.5032763,0.962667,0.962667,192776.48,4.016039848327637,0.25310898,45.09868,5.5129867
moment,zero_shot,0.08840779,2.372348,1.1145691,0.8600514,0.8600514,70728.07,2.3723480701446533,0.18448679,20.881859,3.5098343
moment,zero_shot,0.39880845,7.1866393,0.69473517,0.6993302,0.6993302,143145.77,2.6866393089294434,0.8069531,4.4877353,1.6781387
