model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
timemoe,zero_shot,0.23453496,5.8560805,0.50107086,0.63776326,0.63776326,151801.50177385213,5.856080532073975,0.99716383,9.063154,2.3426065
timemoe,zero_shot,0.073054425,2.2724688,0.27589837,0.44253343,0.44253343,34549.91591402643,2.2724688053131104,0.6598771,27.346739,4.1717124
timemoe,zero_shot,0.2033109,9.925691,1.0038347,0.90273714,0.90273714,901434.2596235351,9.925690650939941,0.9998753,23.221481,3.8072882
timemoe,zero_shot,0.08457751,1.7195144,0.30446696,0.48241767,0.48241767,29453.172303170588,1.7195143699645996,0.87845194,39.94758,5.0371113
timemoe,zero_shot,0.121496156,3.858696,0.529312,0.65322566,0.65322566,172208.91101277352,3.8586959838867188,1.0007601,38.196922,4.8167486
timemoe,zero_shot,0.21328788,8.602299,0.90714675,0.8561744,0.8561744,637122.8195023608,8.602298736572266,0.98963857,21.14564,3.6420407
timemoe,zero_shot,0.19859377,1.6029798,0.72717565,0.7531123,0.7531123,393964.9906634999,1.6029797792434692,0.9566812,21.517193,3.7371466
timemoe,zero_shot,0.08734206,4.689034,0.27836233,0.47102433,0.47102433,34052.11822044604,4.6890339851379395,0.9785811,31.92707,4.677247
timemoe,zero_shot,0.24421002,9.52066,1.374874,1.0081488,1.0081488,1550733.7327651368,9.520660400390625,0.81599337,20.940422,3.5818217
timemoe,zero_shot,0.093599126,4.7826314,0.21676715,0.40086114,0.40086114,17963.692092616046,4.7826313972473145,0.81582797,25.739386,3.9186695
timemoe,zero_shot,0.280192,3.7515292,0.87328184,0.8311255,0.8311255,255744.65954170315,3.7515292167663574,0.9757016,12.498054,2.7728248
timemoe,zero_shot,0.13894498,1.9799625,0.4696188,0.61474776,0.61474776,219090.71241224636,1.9799624681472778,0.9858421,24.65284,4.165675
timemoe,zero_shot,0.06552998,9.694024,0.16965413,0.36657447,0.36657447,11281.369686624548,9.694024085998535,0.95929855,41.991463,5.294143
timemoe,zero_shot,0.1906998,6.1188946,0.28460008,0.47618222,0.47618222,53825.5224142854,6.118894577026367,0.9636287,7.76202,2.2731495
timemoe,zero_shot,0.076965764,1.6556876,0.26142395,0.43231276,0.43231276,37431.12415178132,1.6556875705718994,0.652923,35.319855,4.782549
timemoe,zero_shot,0.10500187,7.47626,0.25873762,0.45384392,0.45384392,63460.3169928105,7.476260185241699,0.9627078,22.039055,3.7296777
timemoe,zero_shot,0.15966131,6.914603,0.9740393,0.89005274,0.89005274,802511.4957068039,6.914603233337402,0.993909,49.994877,5.811345
timemoe,zero_shot,0.13561925,7.5403395,0.35287675,0.5190176,0.5190176,103842.23791285027,7.540339469909668,0.8944919,17.46433,3.2542887
timemoe,zero_shot,0.20716396,3.7458997,0.6187695,0.7067664,0.7067664,131142.76567570365,3.7458996772766113,0.996718,14.84766,3.035946
timemoe,zero_shot,0.08190335,4.9941254,0.25288516,0.44931817,0.44931817,62153.458564698296,4.9941253662109375,0.9686623,33.11261,4.7497554
timemoe,zero_shot,0.09148652,7.841148,0.30877906,0.48964027,0.48964027,46464.957816406146,7.8411478996276855,0.9055976,34.199104,4.6260443
timemoe,zero_shot,0.12916322,5.661106,0.39754224,0.5612748,0.5612748,76969.96006657835,5.661106109619141,0.92674047,23.227085,3.9439712
timemoe,zero_shot,0.20242794,7.1958237,1.0460628,0.9205315,0.9205315,456715.2729990261,7.195823669433594,0.9993613,21.734766,3.7373009
timemoe,zero_shot,0.09438323,7.3984094,0.27761835,0.4623344,0.4623344,53022.83329415604,7.398409366607666,0.90434206,25.89122,3.9594264
timemoe,zero_shot,0.16492674,6.4670353,0.7425909,0.75268817,0.75268817,472537.9982662791,6.467035293579102,0.8999668,19.79236,3.6488185
timemoe,zero_shot,0.09865667,8.51604,0.42506856,0.57273096,0.57273096,156860.091709972,8.516039848327637,0.89513266,42.938133,5.3540382
timemoe,zero_shot,0.08840779,2.372348,0.23158585,0.42464855,0.42464855,30035.083838909894,2.3723480701446533,0.8878922,21.8384,3.6689126
timemoe,zero_shot,0.39880845,7.1866393,0.5622713,0.6745473,0.6745473,144083.95126652,7.186639308929443,0.99706084,4.1130095,1.6362269
timemoe,zero_shot,0.12876809,9.721473,0.3840711,0.55652374,0.55652374,53646.91167474292,9.72147274017334,0.99341136,25.808634,4.1063476
timemoe,zero_shot,0.19161075,4.5085287,0.95123315,0.8743206,0.8743206,911768.5941297447,4.508528709411621,0.98860806,27.359695,4.2293053
timemoe,zero_shot,0.16452414,5.5895157,1.0245407,0.91233623,0.91233623,882100.9569532434,5.589515686035156,1.0001005,37.046436,4.8113956
timemoe,zero_shot,0.11870902,7.7186356,0.6422956,0.7068766,0.7068766,137704.1884431573,7.718635559082031,0.89488196,34.502205,4.7292905
timemoe,zero_shot,0.10377449,4.131706,0.3205185,0.50860107,0.50860107,67919.33876301763,4.131706237792969,0.9935662,31.310135,4.478367
timemoe,zero_shot,0.15951401,8.731424,0.5573253,0.66482306,0.66482306,101768.49709747433,8.731424331665039,0.9544946,18.946907,3.5000544
timemoe,zero_shot,0.24120419,9.286639,0.9610404,0.88206244,0.88206244,353559.90796181175,9.286639213562012,1.0000184,16.778908,3.2379766
timemoe,zero_shot,0.16906689,4.6624017,0.6827754,0.7427654,0.7427654,242796.2218107202,4.6624016761779785,0.9994359,24.178745,3.9174151
timemoe,zero_shot,0.090647124,7.4628754,0.19390154,0.38460734,0.38460734,31504.43880192408,7.4628753662109375,0.8844443,20.734589,3.6131022
timemoe,zero_shot,0.068518385,6.1258683,0.19628769,0.38228577,0.38228577,22238.04344039881,6.125868320465088,0.80985683,39.10464,4.952163
timemoe,zero_shot,0.0961381,2.937506,0.21192457,0.4128937,0.4128937,41071.48749023516,2.9375059604644775,0.992377,23.280645,3.7586188
timemoe,zero_shot,0.13306858,9.669429,0.64492553,0.7016289,0.7016289,194973.17701974025,9.669428825378418,0.88659865,33.94489,4.766583
timemoe,zero_shot,0.116344504,3.699626,0.24978326,0.43801558,0.43801558,22129.060037959294,3.6996259689331055,0.88674253,18.035309,3.3267457
timemoe,zero_shot,0.13396642,3.987112,0.28609663,0.48255295,0.48255295,83459.88315625615,3.987112045288086,0.99591345,15.444764,3.0716414
timemoe,zero_shot,0.14298661,8.623444,0.5323472,0.65672326,0.65672326,194511.26900835836,8.623443603515625,0.9933378,28.16993,4.2200475
timemoe,zero_shot,0.17030437,8.489185,0.5776303,0.6799209,0.6799209,332955.5406441822,8.489185333251953,0.9841057,18.416393,3.3903227
timemoe,zero_shot,0.14809097,3.1378994,0.9021801,0.8524767,0.8524767,518437.8736175403,3.137899398803711,0.9892477,38.512993,5.045312
timemoe,zero_shot,0.13589075,5.6534514,0.4748739,0.61308503,0.61308503,114437.557804673,5.653451442718506,0.9282402,25.638077,4.0522895
