model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
chronos,zero_shot,0.093623415,1.5273591,0.94303364,0.8030057,0.64865875,1.7036916e+06,1.527359127998352,0.25281584,23.627945,3.7332714
chronos,zero_shot,0.21627924,6.6855383,0.32768875,0.49370724,0.4157467,43803.387,6.685538291931152,0.788212,6.987813,2.090209
chronos,zero_shot,0.1625479,8.970843,1.4728925,1.0330696,0.8280214,1.7111629e+06,8.970843315124512,0.75814176,37.04004,4.913305
chronos,zero_shot,0.14530915,7.011164,0.9184512,0.85276514,0.6674685,709121.1,7.01116418838501,0.8978384,34.671898,4.7690983
chronos,zero_shot,0.25417355,5.036851,0.9467147,0.86816025,0.7623583,930744.56,5.036850929260254,1.0211072,15.089794,3.20497
chronos,zero_shot,0.090475775,9.462113,0.35895383,0.5128993,0.38269347,97603.664,9.462113380432129,0.8070465,25.941666,4.0484276
chronos,zero_shot,0.11081355,6.985898,0.5529305,0.6457358,0.49376023,252650.12,6.985898017883301,0.8934867,37.91218,4.896566
chronos,zero_shot,0.13491128,7.751702,0.597951,0.6795343,0.5317746,101528.69,7.751701831817627,0.88618016,30.977812,4.475206
chronos,zero_shot,0.08811081,6.4515386,0.33268118,0.5002872,0.3773138,87215.92,6.451538562774658,0.8874918,33.390053,4.512491
chronos,zero_shot,0.056744594,2.1264958,0.262335,0.44507796,0.32821003,30954.016,2.126495838165283,0.79827595,73.83984,6.829287
chronos,zero_shot,0.08884897,4.5756483,0.27895987,0.4564171,0.34630954,55547.023,4.575648307800293,0.854358,32.10601,4.641643
chronos,zero_shot,0.099534415,4.92395,0.46578518,0.57529044,0.4286291,133974.5,4.9239501953125,0.7121966,42.29711,5.251024
chronos,zero_shot,0.12789315,2.7697244,0.44667798,0.5871574,0.4455462,64735.277,2.7697243690490723,0.944805,20.155495,3.7314296
chronos,zero_shot,0.10344364,1.9825019,0.1540851,0.3469972,0.25491226,18700.48,1.9825018644332886,0.87831104,11.895604,2.7145066
chronos,zero_shot,0.16398583,3.9022415,0.54766834,0.6454026,0.5155351,208668.22,3.9022414684295654,0.8869856,20.52787,3.512549
chronos,zero_shot,0.16533509,5.761253,0.5544704,0.656682,0.53207934,97450.58,5.7612528800964355,0.9525756,23.924316,3.916563
chronos,zero_shot,0.15695962,6.0243692,0.56736976,0.64320034,0.5217061,271640.88,6.024369239807129,0.8345912,16.983276,3.3063402
chronos,zero_shot,0.14756308,9.570399,0.67600214,0.72579634,0.5435375,329351.3,9.570399284362793,0.88645613,21.061317,3.642418
chronos,zero_shot,0.07391154,8.435848,0.2847767,0.43942815,0.32074127,43632.85,8.435848236083984,0.60573375,35.571896,4.8068247
chronos,zero_shot,0.16651379,4.561989,1.1059207,0.9171592,0.7305072,911175.0,4.561988830566406,0.86979216,34.199306,4.6192284
chronos,zero_shot,0.10458792,7.2784367,0.32672375,0.48317802,0.3657043,42841.65,7.278436660766602,0.8218579,23.288164,3.9851136
chronos,zero_shot,0.10840155,4.2826643,0.5556744,0.64756227,0.49031135,86848.086,4.2826642990112305,0.7901984,40.663013,5.0779085
chronos,zero_shot,0.1976973,7.2850404,0.9795254,0.8863991,0.74724865,320374.5,7.285040378570557,0.9390226,21.243147,3.6073253
chronos,zero_shot,0.20186938,8.291977,0.88065267,0.82375836,0.67644054,211062.19,8.291976928710938,0.8381064,21.299093,3.7389462
chronos,zero_shot,0.16707367,4.1302605,0.77878225,0.7819202,0.62270176,416203.03,4.130260467529297,0.97549677,26.062666,4.188848
chronos,zero_shot,0.13689052,6.864853,0.9021413,0.84490734,0.65915954,448558.47,5.3648529052734375,0.9295093,52.54194,5.5989637
chronos,zero_shot,0.19882858,5.9916687,1.174654,0.95308614,0.79778147,1.2097649e+06,5.991668701171875,0.91473895,29.276478,4.261075
chronos,zero_shot,0.0561123,4.349097,0.19372395,0.36561215,0.2737144,14340.936,4.349096775054932,0.75259024,48.42548,5.546581
chronos,zero_shot,0.18335707,8.915336,1.4527946,1.0224907,0.84582734,1.5326759e+06,8.915335655212402,0.7648141,37.32223,5.0280704
chronos,zero_shot,0.22534135,5.851499,1.0374054,0.9086263,0.75382316,624381.5,5.851499080657959,0.9927767,20.32946,3.5313945
chronos,zero_shot,0.09875409,6.3255444,0.27502814,0.44223505,0.3349675,33008.184,6.325544357299805,0.74485534,29.58173,4.3217645
chronos,zero_shot,0.106938794,4.4464726,0.53939605,0.6054904,0.4777072,240147.6,4.446472644805908,0.5912403,26.974604,4.2912526
chronos,zero_shot,0.17925219,2.606832,0.79482913,0.7774567,0.64037573,394933.7,2.6068320274353027,0.8699743,25.271194,4.1745806
chronos,zero_shot,0.20055819,8.427535,1.0293809,0.89199805,0.7397888,832918.4,8.427535057067871,0.9260937,25.836279,4.144316
chronos,zero_shot,0.1743951,5.424617,0.6630949,0.6989583,0.56107324,309031.34,5.424616813659668,0.82062674,15.645145,3.2232542
chronos,zero_shot,0.11457257,5.016829,0.7017527,0.7061659,0.54541576,404019.62,5.016829013824463,0.7285994,47.35128,5.3557773
chronos,zero_shot,0.08406433,6.0919685,0.38016143,0.5153918,0.36675707,68280.26,6.091968536376953,0.4986682,26.248104,3.9914289
chronos,zero_shot,0.16377126,8.71326,0.7653916,0.7744911,0.6177883,216975.06,8.71325969696045,0.97968125,29.155848,4.353478
chronos,zero_shot,0.23453496,5.8560805,0.5219332,0.6411252,0.5458467,152928.5,5.856080532073975,0.9573059,9.124359,2.3625221
chronos,zero_shot,0.073054425,2.2724688,0.22154516,0.39435947,0.28857812,11939.39,2.2724688053131104,0.82176936,27.300629,4.179604
chronos,zero_shot,0.2033109,9.925691,1.0108671,0.8990871,0.7525214,901465.25,9.925690650939941,0.9929194,23.170315,3.802608
chronos,zero_shot,0.08457751,1.7195144,0.33969986,0.5040493,0.3790682,37296.82,1.7195143699645996,0.78734094,38.688232,4.9853325
chronos,zero_shot,0.121496156,3.858696,0.5445557,0.654714,0.49545428,172538.94,3.8586959838867188,0.9727459,38.27439,4.816866
chronos,zero_shot,0.21328788,8.602299,0.9400236,0.869033,0.72336173,635655.3,8.602298736572266,0.95502645,21.145607,3.6355019
chronos,zero_shot,0.19859377,1.6029798,0.65355325,0.72546136,0.5659367,379401.4,0.8970202207565308,1.0644507,21.005127,3.7122593
chronos,zero_shot,0.08734206,4.689034,0.37881428,0.5181029,0.39366817,79936.95,4.6890339851379395,0.71908617,32.013275,4.6785502
chronos,zero_shot,0.24421002,9.52066,1.2568326,0.98001087,0.8302637,1.3695084e+06,9.520660400390625,0.89263123,20.47181,3.5430655
chronos,zero_shot,0.093599126,4.7826314,0.24220365,0.4177736,0.30992922,19051.695,4.7826313972473145,0.7301488,25.926384,3.93374
chronos,zero_shot,0.280192,3.7515292,0.8763898,0.84183323,0.7340905,250720.39,3.7515292167663574,0.9722414,12.819745,2.8150463
chronos,zero_shot,0.13894498,1.9799625,0.5594377,0.65866387,0.5141661,227942.8,1.9799624681472778,0.8275631,24.613613,4.1602087
chronos,zero_shot,0.06552998,9.694024,0.24138725,0.41234985,0.3154446,25769.303,9.694024085998535,0.67422354,42.2121,5.3011026
chronos,zero_shot,0.1906998,6.1188946,0.29912966,0.48662984,0.40350756,53558.68,6.118894577026367,0.9168225,7.731371,2.2698116
chronos,zero_shot,0.076965764,1.6556876,0.546636,0.59824824,0.47249043,375489.84,1.6556875705718994,0.3122548,35.675083,4.778825
chronos,zero_shot,0.10500187,7.47626,0.40296727,0.5270469,0.41383106,132755.98,7.476260185241699,0.6181364,22.632114,3.7835183
chronos,zero_shot,0.15966131,6.914603,1.0040634,0.89859307,0.7339729,805050.5,6.914603233337402,0.9641886,50.23098,5.8070774
chronos,zero_shot,0.13561925,7.5403395,0.3172933,0.5040989,0.39953277,98327.02,7.040339469909668,0.9948064,17.588818,3.26869
chronos,zero_shot,0.20716396,3.7458997,0.7427374,0.7552238,0.6235255,154201.92,3.7458996772766113,0.83035904,15.225845,3.081153
chronos,zero_shot,0.08190335,4.9941254,0.38515043,0.51438,0.40020967,130596.52,4.9941253662109375,0.6360121,32.68311,4.7146864
chronos,zero_shot,0.09148652,7.841148,0.3485314,0.50241446,0.3724692,55348.88,7.8411478996276855,0.8023082,34.27609,4.639377
chronos,zero_shot,0.12916322,5.661106,0.37965733,0.54445404,0.41565382,74908.664,5.661106109619141,0.9703974,23.183725,3.9296405
chronos,zero_shot,0.20242794,7.1958237,1.1445639,0.9473038,0.7709981,482540.06,7.195823669433594,0.9133563,21.774061,3.7444673
chronos,zero_shot,0.09438323,7.3984094,0.2880189,0.47111687,0.336512,49479.855,6.898409366607666,0.8716856,26.470982,4.0206985
chronos,zero_shot,0.16492674,6.4670353,0.7120756,0.7537414,0.5866469,447857.3,5.967035293579102,0.93853396,19.75014,3.636751
chronos,zero_shot,0.09865667,8.51604,0.48916563,0.59121466,0.43478873,160031.14,8.516039848327637,0.7778403,42.505768,5.3382235
chronos,zero_shot,0.08840779,2.372348,0.24062163,0.4369515,0.3103624,28735.752,2.3723480701446533,0.85455024,21.881605,3.6664839
chronos,zero_shot,0.39880845,7.1866393,0.47285047,0.61175066,0.4742595,112617.79,0.18663930892944336,1.1856152,4.0891757,1.6447783
chronos,zero_shot,0.12876809,9.721473,0.43036723,0.58037204,0.44961125,55079.3,9.72147274017334,0.88654655,25.737198,4.1036615
chronos,zero_shot,0.19161075,4.5085287,1.0051491,0.89037025,0.7273625,922728.06,4.508528709411621,0.93557936,26.903128,4.202072
chronos,zero_shot,0.16452414,5.5895157,1.0850093,0.924178,0.7308463,884749.0,5.589515686035156,0.9443639,36.95355,4.8179903
chronos,zero_shot,0.11870902,7.7186356,0.6181215,0.694376,0.52806747,128144.17,7.718635559082031,0.92987984,35.09274,4.7863026
chronos,zero_shot,0.10377449,4.131706,0.35091144,0.5192045,0.3893571,67949.46,3.6317062377929688,0.907512,31.307861,4.4923244
chronos,zero_shot,0.15951401,8.731424,0.6851754,0.70853937,0.55737066,172694.89,8.731424331665039,0.77639097,18.821796,3.4801672
chronos,zero_shot,0.24120419,9.286639,0.98320234,0.89190304,0.731171,327814.2,0.2866392135620117,0.9774774,16.81544,3.2382069
chronos,zero_shot,0.16906689,4.6624017,0.7489313,0.7687177,0.5791323,248477.64,4.6624016761779785,0.91115195,24.229204,3.9363556
chronos,zero_shot,0.090647124,7.4628754,0.25960866,0.4254701,0.33016622,49254.2,7.4628753662109375,0.6605909,20.976257,3.666223
chronos,zero_shot,0.068518385,6.1258683,0.29815638,0.44358596,0.3349225,43376.914,6.125868320465088,0.5331596,39.57148,4.978875
chronos,zero_shot,0.0961381,2.937506,0.28208324,0.456714,0.32755762,41106.44,2.9375059604644775,0.7455567,23.289204,3.7849054
chronos,zero_shot,0.13306858,9.669429,0.6379627,0.6984086,0.52528286,174513.86,9.669428825378418,0.8962751,34.89117,4.8180246
chronos,zero_shot,0.116344504,3.699626,0.26116925,0.43770045,0.342677,24962.291,3.6996259689331055,0.8480839,17.60658,3.30086
chronos,zero_shot,0.13396642,3.987112,0.3217882,0.5044857,0.3844759,83487.86,3.987112045288086,0.8854504,15.56546,3.0906768
chronos,zero_shot,0.14298661,8.623444,0.5917335,0.6762942,0.52268577,196419.73,8.623443603515625,0.89364654,28.364594,4.242314
chronos,zero_shot,0.17030437,8.489185,0.604259,0.69459724,0.5511832,334207.47,8.489185333251953,0.9407377,18.556488,3.4028955
chronos,zero_shot,0.14809097,3.1378994,0.98766524,0.8912571,0.69426143,514056.22,1.637899398803711,0.90362555,38.21228,5.0310416
chronos,zero_shot,0.13589075,5.6534514,0.44577837,0.59945977,0.4635901,112216.6,5.653451442718506,0.9888255,25.434566,4.0565305
chronos,zero_shot,0.26058453,9.052557,0.85853595,0.8274949,0.7026459,634993.6,9.052556991577148,0.9468005,11.536042,2.6987631
chronos,zero_shot,0.059977192,7.772364,0.3059333,0.46086356,0.35274896,43221.098,7.772364139556885,0.54724175,53.671776,5.8570914
chronos,zero_shot,0.163347,6.144622,0.71335757,0.7138368,0.57407326,281302.75,6.144621849060059,0.7512798,28.099045,4.362068
chronos,zero_shot,0.110690385,3.2546847,0.5268099,0.622156,0.48012263,92552.31,3.2546846866607666,0.81910217,44.349808,5.372822
chronos,zero_shot,0.19099702,2.2087166,0.5997053,0.6358682,0.4694841,242790.69,0.29128336906433105,1.7127302,22.22531,3.5237298
chronos,zero_shot,0.14250684,1.8613383,0.76705265,0.7624285,0.5815544,349027.0,1.8613382577896118,0.9480815,39.498802,4.990425
chronos,zero_shot,0.13843217,5.1287766,0.7296461,0.74484605,0.5823601,363213.38,5.128776550292969,0.98761994,41.538086,5.00077
chronos,zero_shot,0.18958846,5.809607,0.9797634,0.8915103,0.74033433,406917.03,5.309607028961182,0.99760354,29.27351,4.2402687
chronos,zero_shot,0.16396026,5.7370443,0.36044204,0.5102028,0.40603092,42375.4,5.737044334411621,0.7764845,8.852385,2.3605046
chronos,zero_shot,0.21072537,3.1521358,0.47434247,0.55019987,0.39350873,132432.9,0.15213584899902344,1.6657606,18.797852,3.4658875
chronos,zero_shot,0.19386229,5.2652464,1.1317631,0.935205,0.7621672,304324.62,5.265246391296387,0.82241607,22.684494,3.8807995
chronos,zero_shot,0.2167531,8.366371,1.1101143,0.93475914,0.78622514,785659.56,8.366371154785156,0.993657,21.663706,3.712333
chronos,zero_shot,0.20777875,4.5366435,0.44515735,0.59406626,0.49517095,185614.03,4.5366435050964355,0.9692099,9.115364,2.4179797
chronos,zero_shot,0.1645621,6.4426622,0.6857064,0.736688,0.6074892,431253.53,6.442662239074707,0.984126,21.31857,3.8471873
chronos,zero_shot,0.08720164,5.0449014,0.50141716,0.5792744,0.43218938,250181.86,5.044901371002197,0.47675753,36.303772,4.804208
chronos,zero_shot,0.15639676,6.990083,0.63381416,0.6941774,0.55029464,343391.88,6.99008321762085,0.8856788,23.322395,3.8608346
chronos,zero_shot,0.11023397,4.455346,0.6164102,0.6718667,0.5241293,264887.84,4.45534610748291,0.7322496,38.6633,4.890914
chronos,zero_shot,0.080656305,9.220163,0.24759705,0.42986733,0.31500062,21142.191,9.220163345336914,0.8189972,35.80326,4.8142977
