model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
lagllama,zero_shot,0.06552998,9.694024,3.4880612,1.4902339,1.4086553,312629.64186440874,7.194024085998535,0.046658862,41.811607,5.2532673
lagllama,zero_shot,0.1906998,6.1188946,1.0396252,0.8202759,0.6564845,75649.69874945856,1.1188945770263672,0.26379585,8.696771,2.4486318
lagllama,zero_shot,0.076965764,1.6556876,3.8566368,1.5908376,1.3890736,4365853.863845387,1.6556875705718994,0.04425869,35.92089,4.7443285
lagllama,zero_shot,0.10500187,7.47626,2.482041,1.3080816,1.1268934,326263.79656696506,0.5237398147583008,0.10035642,24.376413,4.131197
lagllama,zero_shot,0.15966131,6.914603,6.311147,2.0068676,1.6828334,1509562.5949973597,12.585396766662598,0.15339626,52.927402,5.962136
lagllama,zero_shot,0.13561925,7.5403395,2.2252192,1.1629717,1.0180736,176710.2068122593,5.540339469909668,0.14184912,19.043839,3.4572506
lagllama,zero_shot,0.20716396,3.7458997,2.2988446,1.1714317,0.9963821,274964.4066732951,3.7458996772766113,0.26828206,16.307865,3.1072867
lagllama,zero_shot,0.08190335,4.9941254,2.6463761,1.3078828,1.2434608,258009.20523502282,5.0058746337890625,0.09256444,34.726906,4.742987
lagllama,zero_shot,0.09148652,7.841148,4.054559,1.5925679,1.4117981,385846.87562948954,2.3411478996276855,0.0689667,38.604797,4.97619
lagllama,zero_shot,0.12916322,5.661106,3.7388945,1.5336003,1.2784089,266069.5224939612,3.6611061096191406,0.098536745,28.545483,4.3355017
lagllama,zero_shot,0.20242794,7.1958237,4.026683,1.616945,1.3625758,645596.0330257638,7.195823669433594,0.25961682,25.412663,4.029948
lagllama,zero_shot,0.09438323,7.3984094,3.8700757,1.5381179,1.3081377,930584.9985388705,7.398409366607666,0.06487262,28.731182,4.3074465
lagllama,zero_shot,0.16492674,6.4670353,2.771355,1.3121948,1.206819,1067313.9045116063,6.467035293579102,0.24114816,23.250202,3.9486918
lagllama,zero_shot,0.09865667,8.51604,4.1287394,1.6180725,1.52564,574514.3198031288,15.483960151672363,0.092157125,46.77139,5.3581886
lagllama,zero_shot,0.08840779,2.372348,2.8797805,1.3755302,1.2007842,259875.0756095324,3.1276519298553467,0.07140241,24.083364,3.7849522
lagllama,zero_shot,0.39880845,7.1866393,0.7871125,0.7443677,0.5869961,135320.8552709883,4.686639308929443,0.71224725,4.301118,1.6430714
lagllama,zero_shot,0.12876809,9.721473,2.9974132,1.4043689,1.2307878,241847.2235830505,17.27852725982666,0.12728997,29.408022,4.299179
lagllama,zero_shot,0.19161075,4.5085287,3.2494323,1.4158663,1.2645837,1074179.7816887395,4.508528709411621,0.2894034,30.719454,4.5495324
lagllama,zero_shot,0.16452414,5.5895157,4.6045837,1.7277262,1.4769127,1284479.5035358483,3.9104843139648438,0.22252688,37.86239,4.85642
lagllama,zero_shot,0.11870902,7.7186356,6.3664923,1.970443,1.6201055,938044.1813352854,5.718635559082031,0.09028186,40.173637,5.0963554
lagllama,zero_shot,0.10377449,4.131706,2.8947783,1.3389318,1.2620057,249737.49302947463,4.131706237792969,0.110010624,34.96434,4.797021
lagllama,zero_shot,0.15951401,8.731424,2.4902315,1.3076364,1.1929519,154889.24396904997,2.268575668334961,0.2136203,22.234764,3.8615441
lagllama,zero_shot,0.24120419,9.286639,3.4258199,1.4514735,1.1664438,406375.9909309437,9.286639213562012,0.28053373,18.826736,3.4810658
lagllama,zero_shot,0.16906689,4.6624017,3.2319717,1.4283305,1.219612,261828.80286707464,0.3375983238220215,0.21113743,27.354084,4.2248383
lagllama,zero_shot,0.090647124,7.4628754,2.180138,1.1750282,1.1214614,167568.11020432663,1.9628753662109375,0.0786625,23.974098,3.7992182
lagllama,zero_shot,0.068518385,6.1258683,4.413047,1.7128892,1.4751742,649788.3494027946,12.874131679534912,0.036021583,44.95468,5.299363
lagllama,zero_shot,0.0961381,2.937506,3.0760365,1.3782775,1.1913481,205571.96789541343,15.562494039535522,0.06837015,25.980253,3.9892685
lagllama,zero_shot,0.13306858,9.669429,4.776679,1.729911,1.4533433,851186.1597443845,6.330571174621582,0.11970452,37.04446,4.8717337
lagllama,zero_shot,0.116344504,3.699626,1.826619,1.0657666,0.94509447,66713.0081844212,3.6996259689331055,0.12125869,19.850943,3.5549333
lagllama,zero_shot,0.13396642,3.987112,2.1690452,1.1907191,1.0087304,161084.10964415016,1.512887954711914,0.13136078,17.816853,3.4480422
lagllama,zero_shot,0.14298661,8.623444,2.2077913,1.2046365,1.1262035,260528.6638459804,4.123443603515625,0.23951566,29.750002,4.3093114
lagllama,zero_shot,0.17030437,8.489185,2.7078786,1.341614,1.1492032,478356.08336668793,8.510814666748047,0.2099242,21.747274,3.7199528
lagllama,zero_shot,0.14809097,3.1378994,5.139878,1.7955174,1.5783645,1593783.1894736323,3.137899398803711,0.17363828,42.999794,5.300107
lagllama,zero_shot,0.13589075,5.6534514,3.7587142,1.5854692,1.2870135,422509.3834187508,5.653451442718506,0.11727335,31.316647,4.4431057
lagllama,zero_shot,0.26058453,9.052557,2.2253938,1.2111199,1.0110868,593396.7480940206,7.552556991577148,0.36526668,11.644529,2.6728163
lagllama,zero_shot,0.059977192,7.772364,4.546876,1.7016968,1.6027918,706212.7385199042,5.727635860443115,0.03682077,53.9025,5.95954
lagllama,zero_shot,0.163347,6.144622,2.9015594,1.4156508,1.1766605,264261.0337794562,3.6446218490600586,0.18470451,30.476757,4.5881605
lagllama,zero_shot,0.110690385,3.2546847,4.637024,1.7521577,1.5085837,662927.892345816,0.7546846866607666,0.09305777,50.215324,5.6468525
lagllama,zero_shot,0.19099702,2.2087166,4.301466,1.6860472,1.3939211,798737.2004349683,21.79128336906433,0.23878682,24.705606,3.776328
lagllama,zero_shot,0.14250684,1.8613383,5.154767,1.8335662,1.498075,517047.93170940934,0.13866174221038818,0.14107881,42.78157,5.223928
lagllama,zero_shot,0.13843217,5.1287766,3.77697,1.5782113,1.4518757,567592.6627960827,16.37122344970703,0.1907913,48.42454,5.3524895
lagllama,zero_shot,0.18958846,5.809607,3.7926486,1.5602705,1.3137016,2163221.756703008,5.809607028961182,0.25771317,31.139503,4.2827377
lagllama,zero_shot,0.16396026,5.7370443,1.5590494,0.9832031,0.8479503,64870.41528424463,0.7370443344116211,0.17951815,8.987509,2.3506036
lagllama,zero_shot,0.21072537,3.1521358,1.8014297,1.0735484,1.0497,233579.46297157276,0.15213584899902344,0.4386188,18.607502,3.4898543
lagllama,zero_shot,0.19386229,5.2652464,3.6733067,1.5186555,1.2688823,507925.6929052138,5.265246391296387,0.25339028,24.139717,3.9710255
lagllama,zero_shot,0.2167531,8.366371,3.455452,1.4615829,1.1922518,885501.0353773936,8.366371154785156,0.3192268,24.724504,3.978549
lagllama,zero_shot,0.20777875,4.5366435,1.6459703,1.0459862,0.87421554,416869.56703316,4.5366435050964355,0.26212555,11.310303,2.7123556
lagllama,zero_shot,0.1645621,6.4426622,2.833759,1.3676462,1.2579503,636020.4949068528,1.557337760925293,0.23813649,23.410555,3.9886267
lagllama,zero_shot,0.08720164,5.0449014,3.941786,1.5776622,1.3876901,278425.7210230976,5.455098628997803,0.060646217,42.057648,5.0199485
lagllama,zero_shot,0.15639676,6.990083,2.576482,1.2757132,1.2022494,459366.64310537785,4.00991678237915,0.21787684,26.48873,4.0675087
lagllama,zero_shot,0.11023397,4.455346,4.0788026,1.6731646,1.4657953,1101784.2294231993,4.45534610748291,0.11066143,42.17964,5.0572395
lagllama,zero_shot,0.080656305,9.220163,3.5693521,1.5011079,1.3748538,349258.7402283108,6.720163345336914,0.05681179,38.436394,5.031377
lagllama,zero_shot,0.15105404,1.598013,7.1044545,2.0907362,1.7918259,1869410.4655334014,3.9019869565963745,0.140572,68.447845,6.637575
lagllama,zero_shot,0.17009374,2.0524268,5.065114,1.8462191,1.481746,1826943.5960087234,2.052426815032959,0.19169717,37.923912,4.8671064
lagllama,zero_shot,0.21695383,5.0249324,3.424623,1.4750836,1.2696831,1290892.556224534,5.024932384490967,0.30912912,23.17091,3.927846
lagllama,zero_shot,0.09419733,3.1411104,2.7841325,1.3615222,1.2372456,297415.15014127764,7.358889579772949,0.084221885,28.105623,4.167842
lagllama,zero_shot,0.07483001,1.6585603,2.57266,1.2729712,1.1465491,396454.962148371,1.6585602760314941,0.052004155,33.252373,4.5840054
lagllama,zero_shot,0.1654901,9.856996,4.155627,1.6056076,1.4154329,2736351.051508593,9.856995582580566,0.1859978,32.312107,4.421664
lagllama,zero_shot,0.1340642,7.250002,1.894377,1.1277945,0.9712256,111121.86188157389,7.250001907348633,0.15678902,23.08751,3.7671452
lagllama,zero_shot,0.17381896,4.0561724,2.8582025,1.3192799,1.1574705,469598.1632044165,2.5561723709106445,0.22218621,24.930277,4.000444
lagllama,zero_shot,0.13282447,9.312964,3.1422112,1.4800072,1.3000973,317706.6139047057,9.31296443939209,0.17097807,42.598717,5.321213
lagllama,zero_shot,0.19373651,1.3054976,2.3582325,1.2308497,1.0272491,460299.0681862923,1.305497646331787,0.25225168,17.546143,3.386776
lagllama,zero_shot,0.12619536,2.9870284,4.344266,1.6672617,1.4274137,782644.6287588819,2.9870283603668213,0.11436467,30.738861,4.4706516
lagllama,zero_shot,0.11420753,8.607345,1.0117958,0.80560124,0.71391034,23218.71992092407,22.39265537261963,0.12969673,9.887545,2.4253626
